name,region1,region2,region3,region4
A/PuntaArenas/32893/2017.c77,southamerica,chile,chile,southamerica,southamerica
A/Singapore/TT0555/2017.c77,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Singapore/KK0777/2017.c77,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Linkou/0186/2016.c77,china,taiwan,taiwan,china,china
A/Baltimore/0287/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/19660584.c53,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351985.c33,europe,switzerland,basel,basel,westerneurope
A/Victoria/2074/2016.c41,oceania,australia,australia,oceania,oceania
A/Vietnam/6181/2016.c41,southeastasia,vietnam,vietnam,southeastasia,southeastasia
A/CH/Basel/362574.c41,europe,switzerland,basel,basel,westerneurope
A/Brisbane/298/2016.c41,oceania,australia,australia,oceania,oceania
A/Sydney/1073/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/825/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/118/2016.c41,oceania,australia,australia,oceania,oceania
A/Sydney/1063/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/589/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/64/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/65/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/67/2016.c41,oceania,australia,australia,oceania,oceania
A/Victoria/907/2016.c41,oceania,australia,australia,oceania,oceania
A/Alabama/03/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/Venezuela/13/2016.c32,southamerica,venezuela,venezuela,southamerica,southamerica
A/Venezuela/13/2016.c33,southamerica,venezuela,venezuela,southamerica,southamerica
A/Bulgaria/1189/2016.c32,europe,bulgaria,bulgaria,europe,easterneurope
A/Valparaiso/33377/2017.c31,southamerica,chile,chile,southamerica,southamerica
A/PuntaArenas/25384/2017.c31,southamerica,chile,chile,southamerica,southamerica
A/CH/Basel/350647.c31,europe,switzerland,basel,basel,westerneurope
A/Florida/82/2016.c31,northamerica,usa,usa,northamerica,usacanada
A/Florida/82/2016.c32,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350892.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362930.c32,europe,switzerland,basel,basel,westerneurope
A/England/70420063/2017.c32,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/19477362.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362407.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350978.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351447.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351370.c32,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351492.c32,europe,switzerland,basel,basel,westerneurope
A/Para/145486-IEC/2017.c32,southamerica,brazil,brazil,southamerica,southamerica
A/Guadeloupe/467/2016.c31,northamerica,guadeloupe,guadeloupe,northamerica,centralamerica
A/Guadeloupe/467/2016.c32,northamerica,guadeloupe,guadeloupe,northamerica,centralamerica
A/Santiago/23577/2017.c31,southamerica,chile,chile,southamerica,southamerica
A/Arizona/71/2016.c31,northamerica,usa,usa,northamerica,usacanada
A/Arizona/71/2016.c32,northamerica,usa,usa,northamerica,usacanada
A/Connecticut/06/2017.c31,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350496.c33,europe,switzerland,basel,basel,westerneurope
A/Brazil/4385/2017.c33,southamerica,brazil,brazil,southamerica,southamerica
A/Oklahoma/02/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/Colombia/1297/2016.c33,southamerica,colombia,colombia,southamerica,southamerica
A/England/70480363/2017.c33,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Tennessee/30/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Colombia/1373/2016.c33,southamerica,colombia,colombia,southamerica,southamerica
A/Washington/115/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350112.c33,europe,switzerland,basel,basel,westerneurope
A/Texas/19/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/03/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/Texas/198/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Utah/51/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Delaware/33/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Florida/102/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/California/177/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/56/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/55/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/California/184/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-005/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/352730.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350987.c33,europe,switzerland,basel,basel,westerneurope
A/Sweden/110/2016.c33,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/19688526.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19689750.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352899.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19734069.c33,europe,switzerland,basel,basel,westerneurope
A/Connecticut/39/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Massachusetts/41/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Maine/25/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Washington/27/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350225.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350856.c33,europe,switzerland,basel,basel,westerneurope
A/NewHampshire/28/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/362536.c33,europe,switzerland,basel,basel,westerneurope
A/NorthCarolina/59/2016.c33,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/20/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/362604.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362513.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362937.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362878.c33,europe,switzerland,basel,basel,westerneurope
A/Wisconsin/17/2017.c33,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/352704.c33,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353184.c62,europe,switzerland,basel,basel,westerneurope
A/Missouri/19/2016.c53,northamerica,usa,usa,northamerica,usacanada
A/Singapore/TT0150/2017.c61,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Singapore/TT0348/2017.c61,southeastasia,singapore,singapore,southeastasia,southeastasia
A/CH/Basel/352390.c60,europe,switzerland,basel,basel,westerneurope
A/Virginia/01/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Ontario/RV3159/2016.c61,northamerica,canada,canada,northamerica,usacanada
A/Missouri/03/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Maryland/04/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Suriname/1977/2017.c61,southamerica,suriname,suriname,southamerica,southamerica
A/Wisconsin/278/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/295/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Barbados/1003/2017.c61,northamerica,barbados,barbados,northamerica,centralamerica
A/Delaware/39/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Sweden/113/2016.c61,europe,sweden,sweden,europe,northerneurope
A/Virginia/65/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Virginia/67/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Sweden/13/2017.c61,europe,sweden,sweden,europe,northerneurope
A/Virginia/04/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Sweden/91/2016.c61,europe,sweden,sweden,europe,northerneurope
A/Virginia/07/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Virginia/02/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Virginia/68/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/248/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/19/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/78/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/208/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/304/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Tasmania/1/2017.c61,oceania,australia,australia,oceania,oceania
A/Wisconsin/117/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/255/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/284/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/289/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/269/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/258/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/89/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/44/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/236/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/277/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/283/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/291/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/311/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/299/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/35/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/290/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Guyane/2776/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/2777/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Suriname/1716/2016.c61,southamerica,suriname,suriname,southamerica,southamerica
A/Paris/3138/2016.c61,europe,france,france,europe,westerneurope
A/CH/Basel/351749.c61,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351915.c61,europe,switzerland,basel,basel,westerneurope
A/Pennsylvania/148/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Arkansas/12/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/130/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/107/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/135/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/106/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/29/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-009/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Brazil/2128/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Brazil/5950/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Guyane/501/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Pennsylvania/102/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/89/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/71/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/77/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/96/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/71/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/112/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/111/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/116/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/133/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/153/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/30/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/41/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/55/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/88/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/111/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/103/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/82/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/72/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/152/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/151/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/79/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/43/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/147/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/05/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/96/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/100/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Brazil/319/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Valparaiso/30353/2017.c61,southamerica,chile,chile,southamerica,southamerica
A/Brazil/529/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Brazil/8610/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Brazil/9098/2017.c61,southamerica,brazil,brazil,southamerica,southamerica
A/Texas/158/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/164/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/207/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/195/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/193/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Guyane/007/2017.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/590/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/008/2017.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/006/2017.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/London/16U715336-87_S39_L001/2016.c61,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Picardie/072/2017.c61,europe,france,france,europe,westerneurope
A/Tennessee/18/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/MOROCCO/534/2017.c61,africa,morocco,morocco,africa,africa
A/CH/Basel/350274.c61,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350194.c61,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350150.c61,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19445523.c61,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/361465.c61,europe,switzerland,basel,basel,westerneurope
A/Guyane/2774/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Michigan/117/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/NewJersey/07/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Iowa/06/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/131/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/128/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wyoming/06/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/117/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/109/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/108/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/115/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/15/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/07/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Michigan/105/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/52/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/10/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/49/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Maryland/03/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/45/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/136/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/126/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Alabama/02/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Texas/216/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Washington/58/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/124/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Florida/03/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Martinique/610/2016.c61,northamerica,martinique,martinique,northamerica,centralamerica
A/Alabama/16/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Oman/5477/2016.c61,westasia,oman,oman,westasia,westasia
A/Baltimore/0247/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Martinique/607/2016.c61,northamerica,martinique,martinique,northamerica,centralamerica
A/Suriname/1665/2016.c61,southamerica,suriname,suriname,southamerica,southamerica
A/Suriname/1693/2016.c61,southamerica,suriname,suriname,southamerica,southamerica
A/Suriname/1683/2016.c61,southamerica,suriname,suriname,southamerica,southamerica
A/Guyane/2773/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/2782/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Connecticut/34/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Martinique/532/2016.c61,northamerica,martinique,martinique,northamerica,centralamerica
A/St.VincentAndGrenadines/8825/2016.c61,northamerica,stvincentandgrenadines,stvincentandgrenadines,northamerica,centralamerica
A/St.VincentAndGrenadines/8822/2016.c61,northamerica,stvincentandgrenadines,stvincentandgrenadines,northamerica,centralamerica
A/Martinique/625/2016.c61,northamerica,martinique,martinique,northamerica,centralamerica
A/Martinique/626/2016.c61,northamerica,martinique,martinique,northamerica,centralamerica
A/Alsace/3477/2016.c61,europe,france,france,europe,westerneurope
A/Kentucky/33/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Guyane/601/2016.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Guyane/001/2017.c61,southamerica,frenchguiana,frenchguiana,southamerica,southamerica
A/Gainesville/01/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350168.c61,europe,switzerland,basel,basel,westerneurope
A/Kentucky/02/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350583.c61,europe,switzerland,basel,basel,westerneurope
A/Lorraine/265/2017.c61,europe,france,france,europe,westerneurope
A/Kentucky/12/2017.c61,northamerica,usa,usa,northamerica,usacanada
A/Barbados/8335/2016.c61,northamerica,barbados,barbados,northamerica,centralamerica
A/NewJersey/26/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/98/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Virginia/62/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/99/2016.c61,northamerica,usa,usa,northamerica,usacanada
A/Alaska/33/2016.c61,northamerica,usa,usa,northamerica,usacanada
